state,district,crop,year,season,area,production,yield
West Bengal,Coochbehar,Coconut,2013,Whole Year,1285,17462500,13589.49
West Bengal,Coochbehar,Coconut,2014,Whole Year,1290,17531000,13589.92
West Bengal,Coochbehar,Coconut,2015,Whole Year,1292,17570000,13599.07
West Bengal,Coochbehar,Coconut,2016,Whole Year,1296,17783700,13721.99
West Bengal,Coochbehar,Coconut,2017,Whole Year,1315,17876800,13594.52
West Bengal,Coochbehar,Coconut,2018,Whole Year,1335,18149600,13595.21
West Bengal,Coochbehar,Coconut,2019,Whole Year,1360,18329700,13477.72
West Bengal,Darjeeling,Coconut,1997,Whole Year,120,574000,4783.33
West Bengal,Darjeeling,Coconut,1998,Whole Year,128,612200,4782.81
West Bengal,Darjeeling,Coconut,1999,Whole Year,133,2334000,17548.87
West Bengal,Darjeeling,Coconut,2000,Whole Year,133,2334000,17548.87
West Bengal,Darjeeling,Coconut,2001,Whole Year,158,2743700,17365.19
West Bengal,Darjeeling,Coconut,2002,Whole Year,158,2614900,16550
West Bengal,Darjeeling,Coconut,2003,Whole Year,149,2468900,16569.8
West Bengal,Darjeeling,Coconut,2004,Whole Year,165,2910300,17638.18
West Bengal,Darjeeling,Coconut,2005,Whole Year,165,2910300,17638.18
West Bengal,Darjeeling,Coconut,2006,Whole Year,168,2970700,17682.74
West Bengal,Darjeeling,Coconut,2007,Whole Year,155,2480000,16000
West Bengal,Darjeeling,Coconut,2008,Whole Year,155,2480000,16000
West Bengal,Darjeeling,Coconut,2009,Whole Year,153,2450000,16013.07
West Bengal,Darjeeling,Coconut,2010,Whole Year,153,2459800,16077.12
West Bengal,Darjeeling,Coconut,2011,Whole Year,150,2200000,14666.67
West Bengal,Darjeeling,Coconut,2012,Whole Year,148,2190000,14797.3
West Bengal,Darjeeling,Coconut,2013,Whole Year,147,2220000,15102.04
West Bengal,Darjeeling,Coconut,2014,Whole Year,151,2280500,15102.65
West Bengal,Darjeeling,Coconut,2015,Whole Year,152,2296500,15108.55
West Bengal,Darjeeling,Coconut,2016,Whole Year,155,2310600,14907.1
West Bengal,Darjeeling,Coconut,2017,Whole Year,90,1028900,11432.22
West Bengal,Darjeeling,Coconut,2018,Whole Year,95,1077200,11338.95
West Bengal,Darjeeling,Coconut,2019,Whole Year,97,1092000,11257.73
West Bengal,Dinajpur Dakshin,Coconut,1997,Whole Year,147,2680500,18234.69
West Bengal,Dinajpur Dakshin,Coconut,1998,Whole Year,152,2633900,17328.29
West Bengal,Dinajpur Dakshin,Coconut,1999,Whole Year,156,2784000,17846.15
West Bengal,Dinajpur Dakshin,Coconut,2000,Whole Year,160,2847000,17793.75
West Bengal,Dinajpur Dakshin,Coconut,2001,Whole Year,163,2855600,17519.02
West Bengal,Dinajpur Dakshin,Coconut,2002,Whole Year,165,2748600,16658.18
West Bengal,Dinajpur Dakshin,Coconut,2003,Whole Year,166,2765700,16660.84
West Bengal,Dinajpur Dakshin,Coconut,2004,Whole Year,168,2721800,16201.19
West Bengal,Dinajpur Dakshin,Coconut,2005,Whole Year,186,3005200,16156.99
West Bengal,Dinajpur Dakshin,Coconut,2006,Whole Year,192,240000,1250
West Bengal,Dinajpur Dakshin,Coconut,2007,Whole Year,197,2413800,12252.79
West Bengal,Dinajpur Dakshin,Coconut,2008,Whole Year,197,2313000,11741.12
West Bengal,Dinajpur Dakshin,Coconut,2009,Whole Year,197,2313000,11741.12
West Bengal,Dinajpur Dakshin,Coconut,2010,Whole Year,198,2322300,11728.79
West Bengal,Dinajpur Dakshin,Coconut,2011,Whole Year,197,2350000,11928.93
West Bengal,Dinajpur Dakshin,Coconut,2012,Whole Year,194,2403800,12390.72
West Bengal,Dinajpur Dakshin,Coconut,2013,Whole Year,195,2403300,12324.62
West Bengal,Dinajpur Dakshin,Coconut,2014,Whole Year,198,2440000,12323.23
West Bengal,Dinajpur Dakshin,Coconut,2015,Whole Year,200,2455000,12275
West Bengal,Dinajpur Dakshin,Coconut,2016,Whole Year,205,2595500,12660.98
West Bengal,Dinajpur Dakshin,Coconut,2017,Whole Year,225,2610500,11602.22
West Bengal,Dinajpur Dakshin,Coconut,2018,Whole Year,252,2854400,11326.98
West Bengal,Dinajpur Dakshin,Coconut,2019,Whole Year,275,3085700,11220.73
West Bengal,Dinajpur Uttar,Coconut,1997,Whole Year,282,5915000,20975.18
West Bengal,Dinajpur Uttar,Coconut,1998,Whole Year,283,3926900,13875.97
West Bengal,Dinajpur Uttar,Coconut,1999,Whole Year,318,5065100,15927.99
West Bengal,Dinajpur Uttar,Coconut,2000,Whole Year,323,5116300,15839.94
West Bengal,Dinajpur Uttar,Coconut,2001,Whole Year,330,3762000,11400
West Bengal,Dinajpur Uttar,Coconut,2002,Whole Year,195,1747200,8960
West Bengal,Dinajpur Uttar,Coconut,2003,Whole Year,199,1687500,8479.9
West Bengal,Dinajpur Uttar,Coconut,2004,Whole Year,202,1378600,6824.75
West Bengal,Dinajpur Uttar,Coconut,2005,Whole Year,208,1150200,5529.81
West Bengal,Dinajpur Uttar,Coconut,2006,Whole Year,208,1102400,5300
West Bengal,Dinajpur Uttar,Coconut,2007,Whole Year,236,2317500,9819.92
West Bengal,Dinajpur Uttar,Coconut,2008,Whole Year,218,2135300,9794.95
West Bengal,Dinajpur Uttar,Coconut,2009,Whole Year,218,2135500,9795.87
West Bengal,Dinajpur Uttar,Coconut,2010,Whole Year,219,2144000,9789.95
West Bengal,Dinajpur Uttar,Coconut,2011,Whole Year,222,2298300,10352.7
West Bengal,Dinajpur Uttar,Coconut,2012,Whole Year,225,2588300,11503.56
West Bengal,Dinajpur Uttar,Coconut,2013,Whole Year,232,2633300,11350.43
West Bengal,Dinajpur Uttar,Coconut,2014,Whole Year,234,2657000,11354.7
West Bengal,Dinajpur Uttar,Coconut,2015,Whole Year,245,2705000,11040.82
West Bengal,Dinajpur Uttar,Coconut,2016,Whole Year,248,2820500,11372.98
West Bengal,Dinajpur Uttar,Coconut,2017,Whole Year,265,2865800,10814.34
West Bengal,Dinajpur Uttar,Coconut,2018,Whole Year,298,3222600,10814.09
West Bengal,Dinajpur Uttar,Coconut,2019,Whole Year,320,3498300,10932.19
West Bengal,Hooghly,Coconut,1997,Whole Year,1000,20000000,20000
West Bengal,Hooghly,Coconut,1998,Whole Year,1010,21018100,20810
West Bengal,Hooghly,Coconut,1999,Whole Year,1150,23000000,20000
West Bengal,Hooghly,Coconut,2000,Whole Year,1200,24972000,20810
West Bengal,Hooghly,Coconut,2001,Whole Year,1200,24972000,20810
West Bengal,Hooghly,Coconut,2002,Whole Year,1210,25198300,20825.04
West Bengal,Hooghly,Coconut,2003,Whole Year,1150,21677500,18850
West Bengal,Hooghly,Coconut,2004,Whole Year,1100,16241500,14765
West Bengal,Hooghly,Coconut,2005,Whole Year,1175,17519300,14910.04
West Bengal,Hooghly,Coconut,2006,Whole Year,1189,17264300,14520.02
West Bengal,Hooghly,Coconut,2007,Whole Year,995,11940000,12000
West Bengal,Hooghly,Coconut,2008,Whole Year,997,11940000,11975.93
West Bengal,Hooghly,Coconut,2009,Whole Year,997,11950000,11985.96
West Bengal,Hooghly,Coconut,2010,Whole Year,1000,11997800,11997.8
West Bengal,Hooghly,Coconut,2011,Whole Year,1010,12000000,11881.19
West Bengal,Hooghly,Coconut,2012,Whole Year,1008,12010000,11914.68
West Bengal,Hooghly,Coconut,2013,Whole Year,1018,12510500,12289.29
West Bengal,Hooghly,Coconut,2014,Whole Year,1023,12560000,12277.61
West Bengal,Hooghly,Coconut,2015,Whole Year,1024,12620000,12324.22
West Bengal,Hooghly,Coconut,2016,Whole Year,1030,12690500,12320.87
West Bengal,Hooghly,Coconut,2017,Whole Year,1068,12874600,12054.87
West Bengal,Hooghly,Coconut,2018,Whole Year,1088,13126500,12064.8
West Bengal,Hooghly,Coconut,2019,Whole Year,1125,13268200,11793.96
West Bengal,Howrah,Coconut,1997,Whole Year,2957,49523800,16747.99
West Bengal,Howrah,Coconut,1998,Whole Year,2960,52096000,17600
West Bengal,Howrah,Coconut,1999,Whole Year,2531,44773400,17690
West Bengal,Howrah,Coconut,2000,Whole Year,2558,45276600,17700
West Bengal,Howrah,Coconut,2001,Whole Year,2593,27615500,10650.02
West Bengal,Howrah,Coconut,2002,Whole Year,2626,32236800,12276.01
West Bengal,Howrah,Coconut,2003,Whole Year,2811,31486000,11201
West Bengal,Howrah,Coconut,2004,Whole Year,2854,31816400,11148
West Bengal,Howrah,Coconut,2005,Whole Year,2865,28552600,9966
West Bengal,Howrah,Coconut,2006,Whole Year,2877,28951300,10063.02
West Bengal,Howrah,Coconut,2007,Whole Year,2895,30687000,10600
West Bengal,Howrah,Coconut,2008,Whole Year,2900,30687000,10581.72
West Bengal,Howrah,Coconut,2009,Whole Year,2902,30689000,10575.12
West Bengal,Howrah,Coconut,2010,Whole Year,2911,30811800,10584.61
West Bengal,Howrah,Coconut,2011,Whole Year,2937,31077000,10581.21
West Bengal,Howrah,Coconut,2012,Whole Year,2945,31326000,10637.01
West Bengal,Howrah,Coconut,2013,Whole Year,2960,31590000,10672.3
West Bengal,Howrah,Coconut,2014,Whole Year,2968,31675400,10672.3
West Bengal,Howrah,Coconut,2015,Whole Year,2985,31920000,10693.47
West Bengal,Howrah,Coconut,2016,Whole Year,2994,32055000,10706.41
West Bengal,Howrah,Coconut,2017,Whole Year,3075,32500000,10569.11
West Bengal,Howrah,Coconut,2018,Whole Year,3122,33078500,10595.29
West Bengal,Howrah,Coconut,2019,Whole Year,3155,34282600,10866.12
West Bengal,Jalpaiguri,Coconut,1997,Whole Year,1130,15255000,13500
West Bengal,Jalpaiguri,Coconut,1998,Whole Year,1135,15663000,13800
West Bengal,Jalpaiguri,Coconut,1999,Whole Year,1140,14820000,13000
West Bengal,Jalpaiguri,Coconut,2000,Whole Year,1145,13762900,12020
West Bengal,Jalpaiguri,Coconut,2001,Whole Year,1148,13854100,12068.03
West Bengal,Jalpaiguri,Coconut,2002,Whole Year,790,10483300,13270
West Bengal,Jalpaiguri,Coconut,2003,Whole Year,790,10475400,13260
West Bengal,Jalpaiguri,Coconut,2004,Whole Year,785,10943700,13941.02
West Bengal,Jalpaiguri,Coconut,2005,Whole Year,785,10943700,13941.02
West Bengal,Jalpaiguri,Coconut,2006,Whole Year,792,11167200,14100
West Bengal,Jalpaiguri,Coconut,2007,Whole Year,798,11538800,14459.65
West Bengal,Jalpaiguri,Coconut,2008,Whole Year,798,11538800,14459.65
West Bengal,Jalpaiguri,Coconut,2009,Whole Year,798,11539000,14459.9
West Bengal,Jalpaiguri,Coconut,2010,Whole Year,800,11585200,14481.5
West Bengal,Jalpaiguri,Coconut,2011,Whole Year,795,11662900,14670.31
West Bengal,Jalpaiguri,Coconut,2012,Whole Year,794,11625000,14641.06
West Bengal,Jalpaiguri,Coconut,2013,Whole Year,796,11627000,14606.78
West Bengal,Jalpaiguri,Coconut,2014,Whole Year,361,5271800,14603.32
West Bengal,Jalpaiguri,Coconut,2015,Whole Year,363,5310000,14628.1
West Bengal,Jalpaiguri,Coconut,2016,Whole Year,365,5390100,14767.4
West Bengal,Jalpaiguri,Coconut,2017,Whole Year,375,5537600,14766.93
West Bengal,Jalpaiguri,Coconut,2018,Whole Year,415,5828300,14044.1
West Bengal,Jalpaiguri,Coconut,2019,Whole Year,434,5912800,13623.96
West Bengal,Jhargram,Coconut,2017,Whole Year,172,1821000,10587.21
West Bengal,Jhargram,Coconut,2018,Whole Year,178,1884500,10587.08
West Bengal,Jhargram,Coconut,2019,Whole Year,184,1932000,10500
West Bengal,Kalimpong,Coconut,2017,Whole Year,70,896500,12807.14
West Bengal,Kalimpong,Coconut,2018,Whole Year,71,896800,12630.99
West Bengal,Kalimpong,Coconut,2019,Whole Year,71,898200,12650.7
West Bengal,Maldah,Coconut,1997,Whole Year,215,1204000,5600
West Bengal,Maldah,Coconut,1998,Whole Year,216,1188000,5500
West Bengal,Maldah,Coconut,1999,Whole Year,220,1232000,5600
West Bengal,Maldah,Coconut,2000,Whole Year,225,1305000,5800
West Bengal,Maldah,Coconut,2001,Whole Year,12995,1299500,100
West Bengal,Maldah,Coconut,2002,Whole Year,227,1313200,5785.02
West Bengal,Maldah,Coconut,2003,Whole Year,230,1331700,5790
West Bengal,Maldah,Coconut,2004,Whole Year,235,1363000,5800
West Bengal,Maldah,Coconut,2005,Whole Year,240,1404000,5850
West Bengal,Maldah,Coconut,2006,Whole Year,250,1450000,5800
West Bengal,Maldah,Coconut,2007,Whole Year,482,6660000,13817.43
West Bengal,Maldah,Coconut,2008,Whole Year,506,6993000,13820.16
West Bengal,Maldah,Coconut,2009,Whole Year,506,6993000,13820.16
West Bengal,Maldah,Coconut,2010,Whole Year,508,7021000,13820.87
West Bengal,Maldah,Coconut,2011,Whole Year,519,7250000,13969.17
West Bengal,Maldah,Coconut,2012,Whole Year,520,7260000,13961.54
West Bengal,Maldah,Coconut,2013,Whole Year,525,7400000,14095.24
West Bengal,Maldah,Coconut,2014,Whole Year,532,7499600,14096.99
West Bengal,Maldah,Coconut,2015,Whole Year,552,7587200,13744.93
West Bengal,Maldah,Coconut,2016,Whole Year,558,7787200,13955.56
West Bengal,Maldah,Coconut,2017,Whole Year,578,7868500,13613.32
West Bengal,Maldah,Coconut,2018,Whole Year,595,8099500,13612.61
West Bengal,Maldah,Coconut,2019,Whole Year,618,8283600,13403.88
West Bengal,Medinipur East,Coconut,1997,Whole Year,3065,32485900,10598.99
West Bengal,Medinipur East,Coconut,1998,Whole Year,3211,33259500,10357.99
West Bengal,Medinipur East,Coconut,1999,Whole Year,3336,35395000,10610.01
West Bengal,Medinipur East,Coconut,2000,Whole Year,3519,37290800,10596.99
West Bengal,Medinipur East,Coconut,2001,Whole Year,3670,38887300,10595.99
West Bengal,Medinipur East,Coconut,2002,Whole Year,3410,36507500,10706.01
West Bengal,Medinipur East,Coconut,2003,Whole Year,3500,37646000,10756
West Bengal,Medinipur East,Coconut,2004,Whole Year,3528,38194100,10825.99
West Bengal,Medinipur East,Coconut,2005,Whole Year,3580,38907400,10867.99
West Bengal,Medinipur East,Coconut,2006,Whole Year,3662,40824000,11148.01
West Bengal,Medinipur East,Coconut,2007,Whole Year,3692,46905000,12704.5
West Bengal,Medinipur East,Coconut,2008,Whole Year,3707,41838000,11286.22
West Bengal,Medinipur East,Coconut,2009,Whole Year,3710,41838000,11277.09
West Bengal,Medinipur East,Coconut,2010,Whole Year,3721,42005400,11288.74
West Bengal,Medinipur East,Coconut,2011,Whole Year,3730,42200000,11313.67
West Bengal,Medinipur East,Coconut,2012,Whole Year,3738,42300000,11316.21
West Bengal,Medinipur East,Coconut,2013,Whole Year,3744,42400000,11324.79
West Bengal,Medinipur East,Coconut,2014,Whole Year,3759,42570000,11324.82
West Bengal,Medinipur East,Coconut,2015,Whole Year,3768,42691000,11329.88
West Bengal,Medinipur East,Coconut,2016,Whole Year,3775,42799500,11337.62
West Bengal,Medinipur East,Coconut,2017,Whole Year,3834,43498600,11345.49
West Bengal,Medinipur East,Coconut,2018,Whole Year,3890,44235200,11371.52
West Bengal,Medinipur East,Coconut,2019,Whole Year,3925,44881200,11434.7
West Bengal,Medinipur West,Coconut,1997,Whole Year,1040,19864000,19100
West Bengal,Medinipur West,Coconut,1998,Whole Year,1045,16929000,16200
West Bengal,Medinipur West,Coconut,1999,Whole Year,1046,18305000,17500
West Bengal,Medinipur West,Coconut,2000,Whole Year,1070,18190000,17000
West Bengal,Medinipur West,Coconut,2001,Whole Year,1100,19140000,17400
West Bengal,Medinipur West,Coconut,2002,Whole Year,1014,15836700,15618.05
West Bengal,Medinipur West,Coconut,2003,Whole Year,1146,18454000,16102.97
West Bengal,Medinipur West,Coconut,2004,Whole Year,1150,18433400,16029.04
West Bengal,Medinipur West,Coconut,2005,Whole Year,1170,19486400,16655.04
West Bengal,Medinipur West,Coconut,2006,Whole Year,1180,18035100,15283.98
West Bengal,Medinipur West,Coconut,2007,Whole Year,1450,20036400,13818.21
West Bengal,Medinipur West,Coconut,2008,Whole Year,1455,20130000,13835.05
West Bengal,Medinipur West,Coconut,2009,Whole Year,1457,20250000,13898.42
West Bengal,Medinipur West,Coconut,2010,Whole Year,1461,20331000,13915.81
West Bengal,Medinipur West,Coconut,2011,Whole Year,1460,20335000,13928.08
West Bengal,Medinipur West,Coconut,2012,Whole Year,1472,20570500,13974.52
West Bengal,Medinipur West,Coconut,2013,Whole Year,1475,20700000,14033.9
West Bengal,Medinipur West,Coconut,2014,Whole Year,1487,20868500,14033.96
West Bengal,Medinipur West,Coconut,2015,Whole Year,1480,20780000,14040.54
West Bengal,Medinipur West,Coconut,2016,Whole Year,1493,20859000,13971.2
West Bengal,Medinipur West,Coconut,2017,Whole Year,1352,19215000,14212.28
West Bengal,Medinipur West,Coconut,2018,Whole Year,1375,19371500,14088.36
West Bengal,Medinipur West,Coconut,2019,Whole Year,1405,19455100,13847.05
West Bengal,Murshidabad,Coconut,1997,Whole Year,4129,28386900,6875.01
West Bengal,Murshidabad,Coconut,1998,Whole Year,4230,24369000,5760.99
West Bengal,Murshidabad,Coconut,1999,Whole Year,3963,35758100,9022.99
West Bengal,Murshidabad,Coconut,2000,Whole Year,4008,35587000,8878.99
West Bengal,Murshidabad,Coconut,2001,Whole Year,4110,30631800,7452.99
West Bengal,Murshidabad,Coconut,2002,Whole Year,4239,35594900,8397
West Bengal,Murshidabad,Coconut,2003,Whole Year,4225,30381900,7190.98
West Bengal,Murshidabad,Coconut,2004,Whole Year,4314,33217800,7700
West Bengal,Murshidabad,Coconut,2005,Whole Year,4327,52772100,12196
West Bengal,Murshidabad,Coconut,2006,Whole Year,4202,59361700,14127.01
West Bengal,Murshidabad,Coconut,2007,Whole Year,4610,59350000,12874.19
West Bengal,Murshidabad,Coconut,2008,Whole Year,4620,59500000,12878.79
West Bengal,Murshidabad,Coconut,2009,Whole Year,4650,64164000,13798.71
West Bengal,Murshidabad,Coconut,2010,Whole Year,4664,64420700,13812.33
West Bengal,Murshidabad,Coconut,2011,Whole Year,4670,64530000,13817.99
West Bengal,Murshidabad,Coconut,2012,Whole Year,4678,64738000,13838.82
West Bengal,Murshidabad,Coconut,2013,Whole Year,4670,64400000,13790.15
West Bengal,Murshidabad,Coconut,2014,Whole Year,4682,64560000,13788.98
West Bengal,Murshidabad,Coconut,2015,Whole Year,4700,64750000,13776.6
West Bengal,Murshidabad,Coconut,2016,Whole Year,4708,64812000,13766.36
West Bengal,Murshidabad,Coconut,2017,Whole Year,4740,64841200,13679.58
West Bengal,Murshidabad,Coconut,2018,Whole Year,4768,65227300,13680.22
West Bengal,Murshidabad,Coconut,2019,Whole Year,4785,65322000,13651.41
West Bengal,Nadia,Coconut,1997,Whole Year,745,11547500,15500
West Bengal,Nadia,Coconut,1998,Whole Year,767,11505000,15000
West Bengal,Nadia,Coconut,1999,Whole Year,768,11520000,15000
West Bengal,Nadia,Coconut,2000,Whole Year,772,11611700,15041.06
West Bengal,Nadia,Coconut,2001,Whole Year,798,12005100,15043.98
West Bengal,Nadia,Coconut,2002,Whole Year,829,12600800,15200
West Bengal,Nadia,Coconut,2003,Whole Year,857,12998100,15166.98
West Bengal,Nadia,Coconut,2004,Whole Year,860,13046200,15170
West Bengal,Nadia,Coconut,2005,Whole Year,983,12234400,12445.98
West Bengal,Nadia,Coconut,2006,Whole Year,1002,13378700,13352
West Bengal,Nadia,Coconut,2007,Whole Year,988,12527800,12679.96
West Bengal,Nadia,Coconut,2008,Whole Year,991,12527800,12641.57
West Bengal,Nadia,Coconut,2009,Whole Year,991,12530000,12643.79
West Bengal,Nadia,Coconut,2010,Whole Year,994,12580100,12656.04
West Bengal,Nadia,Coconut,2011,Whole Year,995,12690000,12753.77
West Bengal,Nadia,Coconut,2012,Whole Year,997,12750000,12788.37
West Bengal,Nadia,Coconut,2013,Whole Year,1014,12875000,12697.24
West Bengal,Nadia,Coconut,2014,Whole Year,1016,12900500,12697.34
West Bengal,Nadia,Coconut,2015,Whole Year,1025,12952200,12636.29
West Bengal,Nadia,Coconut,2016,Whole Year,1028,13075500,12719.36
West Bengal,Nadia,Coconut,2017,Whole Year,1065,13178500,12374.18
West Bengal,Nadia,Coconut,2018,Whole Year,1110,13554500,12211.26
West Bengal,Nadia,Coconut,2019,Whole Year,1150,14182800,12332.87
West Bengal,Paschim Bardhaman,Coconut,2017,Whole Year,342,3221800,9420.47
West Bengal,Paschim Bardhaman,Coconut,2018,Whole Year,348,3279400,9423.56
West Bengal,Paschim Bardhaman,Coconut,2019,Whole Year,355,3324500,9364.79
West Bengal,Purba Bardhaman,Coconut,1997,Whole Year,1935,26993300,13950.03
West Bengal,Purba Bardhaman,Coconut,1998,Whole Year,1940,27645000,14250
West Bengal,Purba Bardhaman,Coconut,1999,Whole Year,1945,28202500,14500
West Bengal,Purba Bardhaman,Coconut,2000,Whole Year,1952,28460200,14580.02
West Bengal,Purba Bardhaman,Coconut,2001,Whole Year,1960,28616000,14600
West Bengal,Purba Bardhaman,Coconut,2002,Whole Year,2125,36125000,17000
West Bengal,Purba Bardhaman,Coconut,2003,Whole Year,1657,31814400,19200
West Bengal,Purba Bardhaman,Coconut,2004,Whole Year,1270,20510500,16150
West Bengal,Purba Bardhaman,Coconut,2005,Whole Year,1270,19018300,14975.04
West Bengal,Purba Bardhaman,Coconut,2006,Whole Year,1173,14842000,12653.03
West Bengal,Purba Bardhaman,Coconut,2007,Whole Year,2678,30922000,11546.68
West Bengal,Purba Bardhaman,Coconut,2008,Whole Year,2683,30922000,11525.16
West Bengal,Purba Bardhaman,Coconut,2009,Whole Year,2683,30925000,11526.28
West Bengal,Purba Bardhaman,Coconut,2010,Whole Year,2691,31048700,11537.98
West Bengal,Purba Bardhaman,Coconut,2011,Whole Year,2693,31071800,11537.99
West Bengal,Purba Bardhaman,Coconut,2012,Whole Year,2690,31080000,11553.9
West Bengal,Purba Bardhaman,Coconut,2013,Whole Year,2689,30961400,11514.09
West Bengal,Purba Bardhaman,Coconut,2014,Whole Year,2964,31010200,10462.28
West Bengal,Purba Bardhaman,Coconut,2015,Whole Year,2678,30802400,11502.02
West Bengal,Purba Bardhaman,Coconut,2016,Whole Year,2682,30870300,11510.18
West Bengal,Purba Bardhaman,Coconut,2017,Whole Year,2392,28464500,11899.87
West Bengal,Purba Bardhaman,Coconut,2018,Whole Year,2405,28619500,11900
West Bengal,Purba Bardhaman,Coconut,2019,Whole Year,2425,28672500,11823.71
West Bengal,Purulia,Coconut,1997,Whole Year,17,340000,20000
West Bengal,Purulia,Coconut,1998,Whole Year,20,310000,15500
West Bengal,Purulia,Coconut,1999,Whole Year,20,290000,14500
West Bengal,Purulia,Coconut,2000,Whole Year,27,364500,13500
West Bengal,Purulia,Coconut,2001,Whole Year,25,300000,12000
West Bengal,Purulia,Coconut,2002,Whole Year,18,123300,6850
West Bengal,Purulia,Coconut,2003,Whole Year,55,186600,3392.73
West Bengal,Purulia,Coconut,2004,Whole Year,66,296100,4486.36
West Bengal,Purulia,Coconut,2005,Whole Year,74,311200,4205.41
West Bengal,Purulia,Coconut,2006,Whole Year,73,365000,5000
West Bengal,Purulia,Coconut,2007,Whole Year,58,898000,15482.76
West Bengal,Purulia,Coconut,2008,Whole Year,58,598000,10310.34
West Bengal,Purulia,Coconut,2009,Whole Year,58,600000,10344.83
West Bengal,Purulia,Coconut,2010,Whole Year,58,602400,10386.21
West Bengal,Purulia,Coconut,2011,Whole Year,58,600000,10344.83
West Bengal,Purulia,Coconut,2012,Whole Year,60,680000,11333.33
West Bengal,Purulia,Coconut,2013,Whole Year,64,711000,11109.38
West Bengal,Purulia,Coconut,2014,Whole Year,65,721000,11092.31
West Bengal,Purulia,Coconut,2015,Whole Year,65,723000,11123.08
